table_schema,table_name,column_name,ordinal_position,data_type,character_maximum_length,is_nullable,column_default,is_identity
pg_catalog,pg_statio_sys_indexes,indexrelname,5,name,null,YES,null,NO
pg_catalog,pg_statio_sys_indexes,idx_blks_read,6,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_indexes,idx_blks_hit,7,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_sequences,relid,1,oid,null,YES,null,NO
pg_catalog,pg_statio_sys_sequences,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_statio_sys_sequences,relname,3,name,null,YES,null,NO
pg_catalog,pg_statio_sys_sequences,blks_read,4,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_sequences,blks_hit,5,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_tables,relid,1,oid,null,YES,null,NO
pg_catalog,pg_statio_sys_tables,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_statio_sys_tables,relname,3,name,null,YES,null,NO
pg_catalog,pg_statio_sys_tables,heap_blks_read,4,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_tables,heap_blks_hit,5,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_tables,idx_blks_read,6,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_tables,idx_blks_hit,7,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_tables,toast_blks_read,8,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_tables,toast_blks_hit,9,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_tables,tidx_blks_read,10,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_tables,tidx_blks_hit,11,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_indexes,relid,1,oid,null,YES,null,NO
pg_catalog,pg_statio_user_indexes,indexrelid,2,oid,null,YES,null,NO
pg_catalog,pg_statio_user_indexes,schemaname,3,name,null,YES,null,NO
pg_catalog,pg_statio_user_indexes,relname,4,name,null,YES,null,NO
pg_catalog,pg_statio_user_indexes,indexrelname,5,name,null,YES,null,NO
pg_catalog,pg_statio_user_indexes,idx_blks_read,6,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_indexes,idx_blks_hit,7,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_sequences,relid,1,oid,null,YES,null,NO
pg_catalog,pg_statio_user_sequences,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_statio_user_sequences,relname,3,name,null,YES,null,NO
pg_catalog,pg_statio_user_sequences,blks_read,4,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_sequences,blks_hit,5,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_tables,relid,1,oid,null,YES,null,NO
pg_catalog,pg_statio_user_tables,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_statio_user_tables,relname,3,name,null,YES,null,NO
pg_catalog,pg_statio_user_tables,heap_blks_read,4,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_tables,heap_blks_hit,5,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_tables,idx_blks_read,6,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_tables,idx_blks_hit,7,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_tables,toast_blks_read,8,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_tables,toast_blks_hit,9,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_tables,tidx_blks_read,10,bigint,null,YES,null,NO
pg_catalog,pg_statio_user_tables,tidx_blks_hit,11,bigint,null,YES,null,NO
pg_catalog,pg_statistic,starelid,1,oid,null,NO,null,NO
pg_catalog,pg_statistic,staattnum,2,smallint,null,NO,null,NO
pg_catalog,pg_statistic,stainherit,3,boolean,null,NO,null,NO
pg_catalog,pg_statistic,stanullfrac,4,real,null,NO,null,NO
pg_catalog,pg_statistic,stawidth,5,integer,null,NO,null,NO
pg_catalog,pg_statistic,stadistinct,6,real,null,NO,null,NO
pg_catalog,pg_statistic,stakind1,7,smallint,null,NO,null,NO
pg_catalog,pg_statistic,stakind2,8,smallint,null,NO,null,NO
pg_catalog,pg_statistic,stakind3,9,smallint,null,NO,null,NO
pg_catalog,pg_statistic,stakind4,10,smallint,null,NO,null,NO
pg_catalog,pg_statistic,stakind5,11,smallint,null,NO,null,NO
pg_catalog,pg_statistic,staop1,12,oid,null,NO,null,NO
pg_catalog,pg_statistic,staop2,13,oid,null,NO,null,NO
pg_catalog,pg_statistic,staop3,14,oid,null,NO,null,NO
pg_catalog,pg_statistic,staop4,15,oid,null,NO,null,NO
pg_catalog,pg_statistic,staop5,16,oid,null,NO,null,NO
pg_catalog,pg_statistic,stacoll1,17,oid,null,NO,null,NO
pg_catalog,pg_statistic,stacoll2,18,oid,null,NO,null,NO
pg_catalog,pg_statistic,stacoll3,19,oid,null,NO,null,NO
pg_catalog,pg_statistic,stacoll4,20,oid,null,NO,null,NO
pg_catalog,pg_statistic,stacoll5,21,oid,null,NO,null,NO
pg_catalog,pg_statistic,stanumbers1,22,ARRAY,null,YES,null,NO
pg_catalog,pg_statistic,stanumbers2,23,ARRAY,null,YES,null,NO
pg_catalog,pg_statistic,stanumbers3,24,ARRAY,null,YES,null,NO
pg_catalog,pg_statistic,stanumbers4,25,ARRAY,null,YES,null,NO
pg_catalog,pg_statistic,stanumbers5,26,ARRAY,null,YES,null,NO
pg_catalog,pg_statistic,stavalues1,27,anyarray,null,YES,null,NO
pg_catalog,pg_statistic,stavalues2,28,anyarray,null,YES,null,NO
pg_catalog,pg_statistic,stavalues3,29,anyarray,null,YES,null,NO
pg_catalog,pg_statistic,stavalues4,30,anyarray,null,YES,null,NO
pg_catalog,pg_statistic,stavalues5,31,anyarray,null,YES,null,NO
pg_catalog,pg_statistic_ext,oid,1,oid,null,NO,null,NO
pg_catalog,pg_statistic_ext,stxrelid,2,oid,null,NO,null,NO
pg_catalog,pg_statistic_ext,stxname,3,name,null,NO,null,NO
pg_catalog,pg_statistic_ext,stxnamespace,4,oid,null,NO,null,NO
pg_catalog,pg_statistic_ext,stxowner,5,oid,null,NO,null,NO
pg_catalog,pg_statistic_ext,stxkeys,6,ARRAY,null,NO,null,NO
pg_catalog,pg_statistic_ext,stxstattarget,7,smallint,null,YES,null,NO
pg_catalog,pg_statistic_ext,stxkind,8,ARRAY,null,NO,null,NO
pg_catalog,pg_statistic_ext,stxexprs,9,pg_node_tree,null,YES,null,NO
pg_catalog,pg_statistic_ext_data,stxoid,1,oid,null,NO,null,NO
pg_catalog,pg_statistic_ext_data,stxdinherit,2,boolean,null,NO,null,NO
pg_catalog,pg_statistic_ext_data,stxdndistinct,3,pg_ndistinct,null,YES,null,NO
pg_catalog,pg_statistic_ext_data,stxddependencies,4,pg_dependencies,null,YES,null,NO
pg_catalog,pg_statistic_ext_data,stxdmcv,5,pg_mcv_list,null,YES,null,NO
pg_catalog,pg_statistic_ext_data,stxdexpr,6,ARRAY,null,YES,null,NO
pg_catalog,pg_stats,schemaname,1,name,null,YES,null,NO
pg_catalog,pg_stats,tablename,2,name,null,YES,null,NO
pg_catalog,pg_stats,attname,3,name,null,YES,null,NO
pg_catalog,pg_stats,inherited,4,boolean,null,YES,null,NO
pg_catalog,pg_stats,null_frac,5,real,null,YES,null,NO
pg_catalog,pg_stats,avg_width,6,integer,null,YES,null,NO
pg_catalog,pg_stats,n_distinct,7,real,null,YES,null,NO
pg_catalog,pg_stats,most_common_vals,8,anyarray,null,YES,null,NO
pg_catalog,pg_stats,most_common_freqs,9,ARRAY,null,YES,null,NO
pg_catalog,pg_stats,histogram_bounds,10,anyarray,null,YES,null,NO
pg_catalog,pg_stats,correlation,11,real,null,YES,null,NO
pg_catalog,pg_stats,most_common_elems,12,anyarray,null,YES,null,NO
pg_catalog,pg_stats,most_common_elem_freqs,13,ARRAY,null,YES,null,NO
pg_catalog,pg_stats,elem_count_histogram,14,ARRAY,null,YES,null,NO
pg_catalog,pg_stats,range_length_histogram,15,anyarray,null,YES,null,NO
pg_catalog,pg_stats,range_empty_frac,16,real,null,YES,null,NO
pg_catalog,pg_stats,range_bounds_histogram,17,anyarray,null,YES,null,NO
pg_catalog,pg_stats_ext,schemaname,1,name,null,YES,null,NO
pg_catalog,pg_stats_ext,tablename,2,name,null,YES,null,NO
pg_catalog,pg_stats_ext,statistics_schemaname,3,name,null,YES,null,NO
pg_catalog,pg_stats_ext,statistics_name,4,name,null,YES,null,NO
pg_catalog,pg_stats_ext,statistics_owner,5,name,null,YES,null,NO
pg_catalog,pg_stats_ext,attnames,6,ARRAY,null,YES,null,NO
pg_catalog,pg_stats_ext,exprs,7,ARRAY,null,YES,null,NO
pg_catalog,pg_stats_ext,kinds,8,ARRAY,null,YES,null,NO
pg_catalog,pg_stats_ext,inherited,9,boolean,null,YES,null,NO
pg_catalog,pg_stats_ext,n_distinct,10,pg_ndistinct,null,YES,null,NO
pg_catalog,pg_stats_ext,dependencies,11,pg_dependencies,null,YES,null,NO
pg_catalog,pg_stats_ext,most_common_vals,12,ARRAY,null,YES,null,NO
pg_catalog,pg_stats_ext,most_common_val_nulls,13,ARRAY,null,YES,null,NO
pg_catalog,pg_stats_ext,most_common_freqs,14,ARRAY,null,YES,null,NO
pg_catalog,pg_stats_ext,most_common_base_freqs,15,ARRAY,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,schemaname,1,name,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,tablename,2,name,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,statistics_schemaname,3,name,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,statistics_name,4,name,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,statistics_owner,5,name,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,expr,6,text,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,inherited,7,boolean,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,null_frac,8,real,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,avg_width,9,integer,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,n_distinct,10,real,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,most_common_vals,11,anyarray,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,most_common_freqs,12,ARRAY,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,histogram_bounds,13,anyarray,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,correlation,14,real,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,most_common_elems,15,anyarray,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,most_common_elem_freqs,16,ARRAY,null,YES,null,NO
pg_catalog,pg_stats_ext_exprs,elem_count_histogram,17,ARRAY,null,YES,null,NO
pg_catalog,pg_subscription,oid,1,oid,null,NO,null,NO
pg_catalog,pg_subscription,subdbid,2,oid,null,NO,null,NO
pg_catalog,pg_subscription,subskiplsn,3,pg_lsn,null,NO,null,NO
pg_catalog,pg_subscription,subname,4,name,null,NO,null,NO
pg_catalog,pg_subscription,subowner,5,oid,null,NO,null,NO
pg_catalog,pg_subscription,subenabled,6,boolean,null,NO,null,NO
pg_catalog,pg_subscription,subbinary,7,boolean,null,NO,null,NO
pg_catalog,pg_subscription,substream,8,"""char""",null,NO,null,NO
pg_catalog,pg_subscription,subtwophasestate,9,"""char""",null,NO,null,NO
pg_catalog,pg_subscription,subdisableonerr,10,boolean,null,NO,null,NO
pg_catalog,pg_subscription,subpasswordrequired,11,boolean,null,NO,null,NO
pg_catalog,pg_subscription,subrunasowner,12,boolean,null,NO,null,NO
pg_catalog,pg_subscription,subfailover,13,boolean,null,NO,null,NO
pg_catalog,pg_subscription,subconninfo,14,text,null,NO,null,NO
pg_catalog,pg_subscription,subslotname,15,name,null,YES,null,NO
pg_catalog,pg_subscription,subsynccommit,16,text,null,NO,null,NO
pg_catalog,pg_subscription,subpublications,17,ARRAY,null,NO,null,NO
pg_catalog,pg_subscription,suborigin,18,text,null,YES,null,NO
pg_catalog,pg_subscription_rel,srsubid,1,oid,null,NO,null,NO
pg_catalog,pg_subscription_rel,srrelid,2,oid,null,NO,null,NO
pg_catalog,pg_subscription_rel,srsubstate,3,"""char""",null,NO,null,NO
pg_catalog,pg_subscription_rel,srsublsn,4,pg_lsn,null,YES,null,NO
pg_catalog,pg_tables,schemaname,1,name,null,YES,null,NO
pg_catalog,pg_tables,tablename,2,name,null,YES,null,NO
pg_catalog,pg_tables,tableowner,3,name,null,YES,null,NO
pg_catalog,pg_tables,tablespace,4,name,null,YES,null,NO
pg_catalog,pg_tables,hasindexes,5,boolean,null,YES,null,NO
pg_catalog,pg_tables,hasrules,6,boolean,null,YES,null,NO
pg_catalog,pg_tables,hastriggers,7,boolean,null,YES,null,NO
pg_catalog,pg_tables,rowsecurity,8,boolean,null,YES,null,NO
pg_catalog,pg_tablespace,oid,1,oid,null,NO,null,NO
pg_catalog,pg_tablespace,spcname,2,name,null,NO,null,NO
pg_catalog,pg_tablespace,spcowner,3,oid,null,NO,null,NO
pg_catalog,pg_tablespace,spcacl,4,ARRAY,null,YES,null,NO
pg_catalog,pg_tablespace,spcoptions,5,ARRAY,null,YES,null,NO
pg_catalog,pg_timezone_abbrevs,abbrev,1,text,null,YES,null,NO
pg_catalog,pg_timezone_abbrevs,utc_offset,2,interval,null,YES,null,NO
pg_catalog,pg_timezone_abbrevs,is_dst,3,boolean,null,YES,null,NO
pg_catalog,pg_timezone_names,name,1,text,null,YES,null,NO
pg_catalog,pg_timezone_names,abbrev,2,text,null,YES,null,NO
pg_catalog,pg_timezone_names,utc_offset,3,interval,null,YES,null,NO
pg_catalog,pg_timezone_names,is_dst,4,boolean,null,YES,null,NO
pg_catalog,pg_transform,oid,1,oid,null,NO,null,NO
pg_catalog,pg_transform,trftype,2,oid,null,NO,null,NO
pg_catalog,pg_transform,trflang,3,oid,null,NO,null,NO
pg_catalog,pg_transform,trffromsql,4,regproc,null,NO,null,NO
pg_catalog,pg_transform,trftosql,5,regproc,null,NO,null,NO
pg_catalog,pg_trigger,oid,1,oid,null,NO,null,NO
pg_catalog,pg_trigger,tgrelid,2,oid,null,NO,null,NO
pg_catalog,pg_trigger,tgparentid,3,oid,null,NO,null,NO
pg_catalog,pg_trigger,tgname,4,name,null,NO,null,NO
pg_catalog,pg_trigger,tgfoid,5,oid,null,NO,null,NO
pg_catalog,pg_trigger,tgtype,6,smallint,null,NO,null,NO
pg_catalog,pg_trigger,tgenabled,7,"""char""",null,NO,null,NO
pg_catalog,pg_trigger,tgisinternal,8,boolean,null,NO,null,NO
pg_catalog,pg_trigger,tgconstrrelid,9,oid,null,NO,null,NO
pg_catalog,pg_trigger,tgconstrindid,10,oid,null,NO,null,NO
pg_catalog,pg_trigger,tgconstraint,11,oid,null,NO,null,NO
pg_catalog,pg_trigger,tgdeferrable,12,boolean,null,NO,null,NO
pg_catalog,pg_trigger,tginitdeferred,13,boolean,null,NO,null,NO
pg_catalog,pg_trigger,tgnargs,14,smallint,null,NO,null,NO
pg_catalog,pg_trigger,tgattr,15,ARRAY,null,NO,null,NO
pg_catalog,pg_trigger,tgargs,16,bytea,null,NO,null,NO
pg_catalog,pg_trigger,tgqual,17,pg_node_tree,null,YES,null,NO
pg_catalog,pg_trigger,tgoldtable,18,name,null,YES,null,NO
pg_catalog,pg_trigger,tgnewtable,19,name,null,YES,null,NO
pg_catalog,pg_ts_config,oid,1,oid,null,NO,null,NO
pg_catalog,pg_ts_config,cfgname,2,name,null,NO,null,NO
pg_catalog,pg_ts_config,cfgnamespace,3,oid,null,NO,null,NO
pg_catalog,pg_ts_config,cfgowner,4,oid,null,NO,null,NO
pg_catalog,pg_ts_config,cfgparser,5,oid,null,NO,null,NO
pg_catalog,pg_ts_config_map,mapcfg,1,oid,null,NO,null,NO
pg_catalog,pg_ts_config_map,maptokentype,2,integer,null,NO,null,NO
pg_catalog,pg_ts_config_map,mapseqno,3,integer,null,NO,null,NO
pg_catalog,pg_ts_config_map,mapdict,4,oid,null,NO,null,NO
pg_catalog,pg_ts_dict,oid,1,oid,null,NO,null,NO
pg_catalog,pg_ts_dict,dictname,2,name,null,NO,null,NO
pg_catalog,pg_ts_dict,dictnamespace,3,oid,null,NO,null,NO
pg_catalog,pg_ts_dict,dictowner,4,oid,null,NO,null,NO
pg_catalog,pg_ts_dict,dicttemplate,5,oid,null,NO,null,NO
pg_catalog,pg_ts_dict,dictinitoption,6,text,null,YES,null,NO
pg_catalog,pg_ts_parser,oid,1,oid,null,NO,null,NO
pg_catalog,pg_ts_parser,prsname,2,name,null,NO,null,NO
pg_catalog,pg_ts_parser,prsnamespace,3,oid,null,NO,null,NO
pg_catalog,pg_ts_parser,prsstart,4,regproc,null,NO,null,NO
pg_catalog,pg_ts_parser,prstoken,5,regproc,null,NO,null,NO
pg_catalog,pg_ts_parser,prsend,6,regproc,null,NO,null,NO
pg_catalog,pg_ts_parser,prsheadline,7,regproc,null,NO,null,NO
pg_catalog,pg_ts_parser,prslextype,8,regproc,null,NO,null,NO
pg_catalog,pg_ts_template,oid,1,oid,null,NO,null,NO
pg_catalog,pg_ts_template,tmplname,2,name,null,NO,null,NO
pg_catalog,pg_ts_template,tmplnamespace,3,oid,null,NO,null,NO
pg_catalog,pg_ts_template,tmplinit,4,regproc,null,NO,null,NO
pg_catalog,pg_ts_template,tmpllexize,5,regproc,null,NO,null,NO
pg_catalog,pg_type,oid,1,oid,null,NO,null,NO
pg_catalog,pg_type,typname,2,name,null,NO,null,NO
pg_catalog,pg_type,typnamespace,3,oid,null,NO,null,NO
pg_catalog,pg_type,typowner,4,oid,null,NO,null,NO
pg_catalog,pg_type,typlen,5,smallint,null,NO,null,NO
pg_catalog,pg_type,typbyval,6,boolean,null,NO,null,NO
pg_catalog,pg_type,typtype,7,"""char""",null,NO,null,NO
pg_catalog,pg_type,typcategory,8,"""char""",null,NO,null,NO
pg_catalog,pg_type,typispreferred,9,boolean,null,NO,null,NO
pg_catalog,pg_type,typisdefined,10,boolean,null,NO,null,NO
pg_catalog,pg_type,typdelim,11,"""char""",null,NO,null,NO
pg_catalog,pg_type,typrelid,12,oid,null,NO,null,NO
pg_catalog,pg_type,typsubscript,13,regproc,null,NO,null,NO
pg_catalog,pg_type,typelem,14,oid,null,NO,null,NO
pg_catalog,pg_type,typarray,15,oid,null,NO,null,NO
pg_catalog,pg_type,typinput,16,regproc,null,NO,null,NO
pg_catalog,pg_type,typoutput,17,regproc,null,NO,null,NO
pg_catalog,pg_type,typreceive,18,regproc,null,NO,null,NO
pg_catalog,pg_type,typsend,19,regproc,null,NO,null,NO
pg_catalog,pg_type,typmodin,20,regproc,null,NO,null,NO
pg_catalog,pg_type,typmodout,21,regproc,null,NO,null,NO
pg_catalog,pg_type,typanalyze,22,regproc,null,NO,null,NO
pg_catalog,pg_type,typalign,23,"""char""",null,NO,null,NO
pg_catalog,pg_type,typstorage,24,"""char""",null,NO,null,NO
pg_catalog,pg_type,typnotnull,25,boolean,null,NO,null,NO
pg_catalog,pg_type,typbasetype,26,oid,null,NO,null,NO
pg_catalog,pg_type,typtypmod,27,integer,null,NO,null,NO
pg_catalog,pg_type,typndims,28,integer,null,NO,null,NO
pg_catalog,pg_type,typcollation,29,oid,null,NO,null,NO
pg_catalog,pg_type,typdefaultbin,30,pg_node_tree,null,YES,null,NO
pg_catalog,pg_type,typdefault,31,text,null,YES,null,NO
pg_catalog,pg_type,typacl,32,ARRAY,null,YES,null,NO
pg_catalog,pg_user,usename,1,name,null,YES,null,NO
pg_catalog,pg_user,usesysid,2,oid,null,YES,null,NO
pg_catalog,pg_user,usecreatedb,3,boolean,null,YES,null,NO
pg_catalog,pg_user,usesuper,4,boolean,null,YES,null,NO
pg_catalog,pg_user,userepl,5,boolean,null,YES,null,NO
pg_catalog,pg_user,usebypassrls,6,boolean,null,YES,null,NO
pg_catalog,pg_user,passwd,7,text,null,YES,null,NO
pg_catalog,pg_user,valuntil,8,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_user,useconfig,9,ARRAY,null,YES,null,NO
pg_catalog,pg_user_mapping,oid,1,oid,null,NO,null,NO
pg_catalog,pg_user_mapping,umuser,2,oid,null,NO,null,NO
pg_catalog,pg_user_mapping,umserver,3,oid,null,NO,null,NO
pg_catalog,pg_user_mapping,umoptions,4,ARRAY,null,YES,null,NO
pg_catalog,pg_user_mappings,umid,1,oid,null,YES,null,NO
pg_catalog,pg_user_mappings,srvid,2,oid,null,YES,null,NO
pg_catalog,pg_user_mappings,srvname,3,name,null,YES,null,NO
pg_catalog,pg_user_mappings,umuser,4,oid,null,YES,null,NO
pg_catalog,pg_user_mappings,usename,5,name,null,YES,null,NO
pg_catalog,pg_user_mappings,umoptions,6,ARRAY,null,YES,null,NO
pg_catalog,pg_views,schemaname,1,name,null,YES,null,NO
pg_catalog,pg_views,viewname,2,name,null,YES,null,NO
pg_catalog,pg_views,viewowner,3,name,null,YES,null,NO
pg_catalog,pg_views,definition,4,text,null,YES,null,NO
pg_catalog,pg_wait_events,type,1,text,null,YES,null,NO
pg_catalog,pg_wait_events,name,2,text,null,YES,null,NO
pg_catalog,pg_wait_events,description,3,text,null,YES,null,NO
public,communication_log,id,1,uuid,null,NO,gen_random_uuid(),NO
public,communication_log,lease_id,2,uuid,null,YES,null,NO
public,communication_log,tenant_id,3,uuid,null,YES,null,NO
public,communication_log,mode,4,character varying,16,YES,null,NO
public,communication_log,message,5,text,null,YES,null,NO
public,communication_log,sent_by,6,uuid,null,YES,null,NO
public,communication_log,sent_at,7,timestamp without time zone,null,YES,now(),NO
public,documents,id,1,uuid,null,NO,gen_random_uuid(),NO
public,documents,lease_id,2,uuid,null,YES,null,NO
public,documents,property_id,3,uuid,null,YES,null,NO
public,documents,tenant_id,4,uuid,null,YES,null,NO
public,documents,name,5,character varying,128,NO,null,NO
public,documents,url,6,text,null,NO,null,NO
public,documents,doc_type,7,character varying,32,YES,null,NO
public,documents,uploaded_by,8,uuid,null,YES,null,NO
public,documents,uploaded_at,9,timestamp without time zone,null,YES,now(),NO
public,email_tokens,id,1,uuid,null,NO,gen_random_uuid(),NO
public,email_tokens,user_id,2,uuid,null,YES,null,NO
public,email_tokens,token,3,character varying,128,NO,null,NO
public,email_tokens,token_type,4,character varying,16,YES,null,NO
public,email_tokens,expires_at,5,timestamp without time zone,null,NO,null,NO
public,email_tokens,created_at,6,timestamp without time zone,null,YES,now(),NO
public,leases,id,1,uuid,null,NO,gen_random_uuid(),NO
public,leases,property_id,2,uuid,null,YES,null,NO
public,leases,tenant_id,3,uuid,null,YES,null,NO
public,leases,start_date,4,date,null,NO,null,NO
public,leases,end_date,5,date,null,NO,null,NO
public,leases,monthly_rent,6,integer,null,NO,null,NO
public,leases,security_deposit,7,integer,null,YES,null,NO
public,leases,maintenance_charges,8,integer,null,YES,null,NO
public,leases,is_active,9,boolean,null,YES,true,NO
public,leases,upi_qr_code,10,text,null,YES,null,NO
public,leases,created_at,11,timestamp without time zone,null,YES,now(),NO
public,leases,updated_at,12,timestamp without time zone,null,YES,now(),NO
public,maintenance_requests,id,1,uuid,null,NO,gen_random_uuid(),NO
public,maintenance_requests,property_id,2,uuid,null,YES,null,NO
public,maintenance_requests,tenant_id,3,uuid,null,YES,null,NO
public,maintenance_requests,description,4,text,null,NO,null,NO
public,maintenance_requests,status,5,character varying,16,YES,null,NO
public,maintenance_requests,requested_date,6,date,null,NO,null,NO
public,maintenance_requests,resolved_date,7,date,null,YES,null,NO
public,maintenance_requests,assigned_to,8,uuid,null,YES,null,NO
public,maintenance_requests,created_at,9,timestamp without time zone,null,YES,now(),NO
public,maintenance_requests,updated_at,10,timestamp without time zone,null,YES,now(),NO
public,payments,id,1,uuid,null,NO,gen_random_uuid(),NO
public,payments,lease_id,2,uuid,null,YES,null,NO
public,payments,payment_date,3,date,null,NO,null,NO
public,payments,payment_amount,4,integer,null,NO,null,NO
public,payments,payment_method,5,character varying,16,YES,null,NO
public,payments,status,6,character varying,16,YES,null,NO
public,payments,reference,7,character varying,64,YES,null,NO
public,payments,notes,8,text,null,YES,null,NO
public,payments,payment_type,9,character varying,50,YES,Rent,NO
public,payments,payment_type_details,10,text,null,YES,null,NO
public,payments,created_at,11,timestamp without time zone,null,YES,now(),NO
public,payments,updated_at,12,timestamp without time zone,null,YES,now(),NO
public,properties,id,1,uuid,null,NO,gen_random_uuid(),NO
public,properties,owner_id,2,uuid,null,YES,null,NO
public,properties,name,3,character varying,128,NO,null,NO
public,properties,address,4,character varying,256,NO,null,NO
public,properties,property_type,5,character varying,24,YES,null,NO
public,properties,area,6,integer,null,YES,null,NO
public,properties,bedrooms,7,integer,null,YES,null,NO
public,properties,bathrooms,8,integer,null,YES,null,NO
public,properties,description,9,text,null,YES,null,NO
public,properties,amenities,10,text,null,YES,null,NO
public,properties,images,11,text,null,YES,null,NO
public,properties,status,12,character varying,16,YES,null,NO
public,properties,created_at,13,timestamp without time zone,null,YES,now(),NO
public,properties,updated_at,14,timestamp without time zone,null,YES,now(),NO
public,properties,active,15,character,1,NO,'Y'::bpchar,NO
public,rental_increases,id,1,uuid,null,NO,gen_random_uuid(),NO
public,rental_increases,lease_id,2,uuid,null,YES,null,NO
public,rental_increases,effective_date,3,date,null,NO,null,NO
public,rental_increases,old_rent,4,integer,null,NO,null,NO
public,rental_increases,new_rent,5,integer,null,NO,null,NO
public,rental_increases,reason,6,text,null,YES,null,NO
public,rental_increases,created_at,7,timestamp without time zone,null,YES,now(),NO
public,rental_increases,updated_at,8,timestamp without time zone,null,YES,now(),NO
public,tenants,id,1,uuid,null,NO,gen_random_uuid(),NO
public,tenants,name,2,character varying,128,NO,null,NO
public,tenants,phone,3,character varying,32,YES,null,NO
public,tenants,email,4,character varying,128,YES,null,NO
public,tenants,current_property_id,5,uuid,null,YES,null,NO
public,tenants,created_at,6,timestamp without time zone,null,YES,now(),NO
public,tenants,updated_at,7,timestamp without time zone,null,YES,now(),NO
public,tenants,is_active,8,boolean,null,YES,true,NO
public,users,id,1,uuid,null,NO,gen_random_uuid(),NO
public,users,name,2,character varying,128,NO,null,NO
public,users,email,3,character varying,128,NO,null,NO
public,users,phone,5,character varying,32,YES,null,NO
public,users,role,6,character varying,16,YES,null,NO
public,users,created_at,7,timestamp without time zone,null,YES,now(),NO
public,users,updated_at,8,timestamp without time zone,null,YES,now(),NO
public,users,profile_image_url,9,text,null,YES,null,NO
realtime,messages,topic,3,text,null,NO,null,NO
realtime,messages,extension,4,text,null,NO,null,NO
realtime,messages,payload,5,jsonb,null,YES,null,NO
realtime,messages,event,6,text,null,YES,null,NO
realtime,messages,private,7,boolean,null,YES,false,NO
realtime,messages,updated_at,8,timestamp without time zone,null,NO,now(),NO
realtime,messages,inserted_at,9,timestamp without time zone,null,NO,now(),NO
realtime,messages,id,10,uuid,null,NO,gen_random_uuid(),NO
realtime,schema_migrations,version,1,bigint,null,NO,null,NO
realtime,schema_migrations,inserted_at,2,timestamp without time zone,null,YES,null,NO
realtime,subscription,id,1,bigint,null,NO,null,YES
realtime,subscription,subscription_id,2,uuid,null,NO,null,NO
realtime,subscription,entity,4,regclass,null,NO,null,NO
realtime,subscription,filters,5,ARRAY,null,NO,'{}'::realtime.user_defined_filter[],NO
realtime,subscription,claims,7,jsonb,null,NO,null,NO
realtime,subscription,claims_role,8,regrole,null,NO,null,NO
realtime,subscription,created_at,9,timestamp without time zone,null,NO,"timezone('utc'::text, now())",NO
storage,buckets,id,1,text,null,NO,null,NO
storage,buckets,name,2,text,null,NO,null,NO
storage,buckets,owner,3,uuid,null,YES,null,NO
storage,buckets,created_at,4,timestamp with time zone,null,YES,now(),NO
storage,buckets,updated_at,5,timestamp with time zone,null,YES,now(),NO
storage,buckets,public,6,boolean,null,YES,false,NO
storage,buckets,avif_autodetection,7,boolean,null,YES,false,NO
